,날짜,평점,리뷰
572,2020.06.23,5점만점에 4점,"수부지+복합성 피부라 진짜 속건조 심한데 진짜 이거 바르는데 약간 얼굴안에 진짜 수분 차있는 느낌👍 너무 좋은데,,, 진짜 좋은데,,,, 너무 비싸서 별 하나 뺌ㅠ"
573,2020.06.22,5점만점에 5점,"왜 다들 웰라쥬 웰라쥬 하는지 알겠네요!!
이거 쓰고나면 피부 상태 상입니다 ㅠㅠ
자극없이 순하고 가격이 조금 높지만 세일할때 쟁여두기 좋은것 같아요!!:)"
574,2020.06.20,5점만점에 5점,"진짜 웰라주 비싸서 살까 말까 고민 엄청 했는데..
진짜 .. 100개 사고싶다....... 너무 좋아요..... 진짜
가격만큼 효과있는 제품 !!!!!!!!!!! 이렇게까지 좋을일이냐고!ㅠㅠ"
575,2020.06.15,5점만점에 5점,"히알루로닉 라인 너무 좋아요
이벤트할 때 많이 쟁여놓고 사용하고 있습니다ㅋㅋㅋㅋㅋ
그리고 은근 양도 많아서 2~3번 레이어링할 수 있기 때문에
수분충전에 더 도움이 됩니다 여러분 구매하세요^_^!!!"
576,2020.06.14,5점만점에 4점,"이제품의 유일한 단점은 진짜 가격밖에 없는것같아여ㅜㅜㅠ
중요한날에 꼭 이제품 사용합니다 이거한날은 피부가 달라요!!"
577,2020.06.13,5점만점에 4점,뭔가 중요한 날을 앞두고 피부에 광채를 내고 싶을 때 얼굴이 빛을 발하게 해주는 제품입니다. 생각보다 한번에 개선되지는 않는 것 같고 꾸준히 쓰면 좋을텐데 너무 비싸요
578,2020.06.12,5점만점에 5점,다른 히아우론산 제품보다 함유량이 높다고 들어서 구매했는데 샤워 후 얼굴에 바르고 잠들면 다음 날 피부가 쫀쫀 탱탱하게 느껴져요 히아루론산의 역할을 제대로 한 건지ㅎㅎ1+1할 때 쟁여두려고요
579,2020.06.10,5점만점에 5점,"유투버들도 많이 추천하는 제품이라 기대하고 구매했습니다. 
생각보다 묵직한?? 기름기가 있어서 트러블 올라오면 어떻하지 하고 걱정했는데 다음날 트러블은 전혀 없었고 촉촉했습니다
다른 시트마스크는 오래 지나면 건조해지는데 그런게 전혀 없어서 좋아요"
580,2020.06.08,5점만점에 5점,항상 애용하던 제품이라 믿고씁니다 사진많이 찍기 전날이나 중요한 전날에 사용하고 있어요 가격이 좀 사악하긴하지만 원플러스 원 행사할때 쟁여둡니당 사용하고 직후에는 조금 끈적한 감이 있지만 흡수되고 자고 일어나면 피부가 반질반질 촉촉해서 좋아요
581,2020.06.07,5점만점에 5점,"인기 많은 제품같아서 원플원할 때 구매해봤습니다.
알갱이에 액체를 뿌리면 알갱이가 녹는데 그걸 얼굴에 바르면 되는 것 같더라구요.
수부지라 그런지 이 제품 사용 후 따로 크림을 쓸 필요 없다고 느낄만큼 촉촉하고 유분감 느껴지면서 쫀쫀했어요."
582,2020.06.07,5점만점에 5점,"중요한날 앞두고 메이크업하ㄱㅣ 전날 바르고 자면 뜨는 것도 덜하고 메이크업도 잘 먹고 너무 마음에 들어요!
유일한 단점이라면 가격이긴한데 그래도 효과가 너무 좋으니 구매를 매번 하게 되는것 같아요!
그래도 행사때 사는게 개이득!!"
583,2020.06.06,5점만점에 3점,"피부가 너무 건조해서 추천 받아서 사용해봤어요
마침 1+1이라 저렴하게 구입했네요
바르면 정말 피부가 쫀쫀해지면서 광이 장난아니에요
은근 양이 많아서 얼굴부터 목까지 다 발랐어요
너무 건조하다 할때 바르고 자면 좋을거 같아요"
584,2020.06.06,5점만점에 5점,"이건 무조건 세일할때 쟁이는템 중에 하나에요ㅋㅋ
중요한날이나 피부 컨디션이 별로인날에 바르면 다음날 피부가 괜찮네요ㅋㅋ 히알루론산은 사랑입니다 ㅋㅋ"
585,2020.06.06,5점만점에 5점,"웰라쥬 업스레이드 됐다고 해서 
사용해봤는대 이전보다 좀 더 가벼워진 느낌이애요
흡수도 더 빨리되고 싹 스며드네요
그래서 그런지 보습이 부족해진 느낌이기도한대
지금같은 날씨에 사용하기는 더 좋은거 같아요"
586,2020.06.05,5점만점에 5점,유튜버들이 추천해줘서 구매했는데 성분도 순하고 특히 수분감에 탁월함! 수부지라서 수분이 매우 필요한데 피부 컨디션 안좋은날 저녁에 얘 발라주면 수분이 팡팡 터져서 좋아요 :-)
587,2020.06.05,5점만점에 5점,미쳤어요 ㅠㅠㅠ 중요한 날 전날에 바르고 자면 피부가 쫀득쫀득해지고 수분이 차오른다? 라는 느낌을 확실히 바르는 것 같아여 !!! 너무 좋아요 ㅠㅠㅠ세일때마다 쟁여놓는데 정말 좋네요
588,2020.06.04,5점만점에 5점,"유튜브에서  워낙 좋다고 해서 세일도 하길래 처음 구매해봐요
세일안하면 한개에 5900원이면 비싼가격이지만
비싼만큼 효과가 좋을꺼라 생각하고 기대중이요"
589,2020.06.04,5점만점에 4점,"웰라쥬 이거 괜찮더라구요
아직 한개밖에 안써봐서 5점을 줘도되나 싶어서 4점 줬어요 ㅋㅋ
결혼식 가기 전날밤에 써봤는데 정말 피부가 보들보들해지는 느낌? 아까워서 매일은 못쓰겠고
다음날이나 즉각적으로 피부가 정말 좋아졌으면 좋겠다! 싶을때 한번씩 쓰면 좋은것같아요"
590,2020.06.03,5점만점에 5점,이거 도대체 몇개를 사는건지.....저번에 이것만 몇만원어치를 살정도로 너무 좋아요 진심 이거하고 자고 일어나면 다음 날 화장이 그렇게 잘 먹어요ㅋㅋㅋㅋㅋ중요한 약속있을때는 하루 전날 꼭 하고 지요 원플원할때 항상 쟁여듑니더
591,2020.06.03,5점만점에 4점,1+1 자주해줘서 좋아요~ 다만.. 가격대비... 좋은지는 모르겠어요.. 그리고 바르기가 매우 불편해요 ㅋㅋ.. 평소에 쓰기에는 그냥.. 그렇고.. 그냥 여행갈때 시트팩 말고도 이런거 하나씩 챙기면 좋을거 같아요. ^^
592,2020.06.02,5점만점에 5점,진짜 촉촉합니다!!! 진정되는 거랑 두 가지 샀는데 진짜 흡수하고 자기 전에 바르면 그 다음날까지 촉촉해서 화장도 잘 먹고 너무 좋은 거 같아요 가격이 조금 비싼 거 빼고는ㅜㅜ
593,2020.06.02,5점만점에 3점,"촉촉해요..가볍고 보습감도 오래가는거 같아요..
그리고 팩하기 조금 귀찮을때 요거 하나만 바르면
다 되서 간편하게 할 수 있어서 좋은거 같아요..
너무 건조하신 분들은 조금 건조하다고 느낄 수도
있어요"
594,2020.06.01,5점만점에 4점,"피부가 쫀쫀해져요ㅋㅋㅋ
좋아서 세일할때 더 사야징ㅋㅋ

필링하고 발라주니 쭉쭉 흡수하네요ㅋㅋ
담날 화장이 잘먹는다는데 화장 할일이 없어요ㅋㅋㅋ

망할코로나ㅠ"
595,2020.05.31,5점만점에 5점,"항상 가격이 부담스러워서 못쓰다가 이번에 1+1하길래 사봤어요!!그래도 비싸긴하더라구요 근데비싸서가런지 정말로 좋아요!!일주일에 한번씩하면 좋을것같아요 그래서 1+1,할때 많이 쟁였어요"
596,2020.05.30,5점만점에 5점,"유튜버가 광고하는거 보고 괜찮아보여서 원플러스원 할 때 얼른 사봤어요~~ 양이 꽤 많아서 얼굴에서 목까지 충분하게 바를 수 있어요
한겹한겹 레이어드 해서 바르는게 보습에 더 좋은거 같아요
스킨 - 웰라쥬파랑이 - 수분크림 발라주면 피부 속부터 촉촉해지는 느낌이에요"
597,2020.05.29,5점만점에 4점,"몇년전부터 꾸준히 사랑받던 제품인건 알았지만 이제야 구매하게 됐네요 특별한케어가 필요한날, 여행용, 중요한날 전날 나이트 케어로 좋아요 유분이 많은 지선분들도 시원하게 보관했다 사용하시면 끈적임이 덜 느껴지실거 같아요"
598,2020.05.29,5점만점에 5점,얼굴 요즘 푸석푸석 거리고 각질일어나서 미춰보릴거 같아서 구매함. 유튜버들이 극찬했던거니께 나도 한번 써봄 . 7스킨 하자니 귀찮구 피부과는 못가고 하니까 셀프 에스테틱중.. 여러분도 저렴한 에스테틱 같이해유 ㅜㅜ 나름 탱탱하니 좋네요
599,2020.05.29,5점만점에 5점,피부 뒤집혔을 때 며칠간 이거 쓰면 수분이 채워져서 그런지 트러블도 나아지고 피부가 탱탱한 게 느낌 너무 좋아요❤️❤️ 민감성피부도 맞는 제품이예요〰️
600,2020.05.29,5점만점에 5점,리뉴얼 된거 같은데 뭐가 바뀐건지는 모르겠지만 저는 개인적으로 바뀌기전이 더좋았던거 같은데 제피부가 변한걸수도 있어서 정확히는 모르겠어용 ㅠ 그래도 재구매는 할거같아요 한번바르고 나면 진짜 몇일은 촉촉해서 젛아요
601,2020.05.28,5점만점에 5점,웰라쥬 앰플이 좋다고해서 사봤어요~ 한개 가격이 좀 쎈데 그만큼 촉촉하니 좋네요 하나 얼굴에 바르고 자면 다음날 화장이 잘먹네여~ 중요한날 전날에 하나씩 써야겠어여 ㅎㅎ
602,2020.05.28,5점만점에 4점,웰라쥬 팩 워낙 유명해서 사봤눈데 유명한 데는 이유가 있는 거 같아요! 한번 했는데 왜 비싼지 알 거 같은 제품이에요! 피부가 속부터 촉촉하게 차오르는 게 느껴져요
603,2020.05.27,5점만점에 3점,"얼굴에 급 수분 충전할때
사용하기 좋은 제품이라고 하여
구매했음
바르기 불편하지만
저녁에 바르고 난 직후에는
맨들맨들하게 수면을 취할 수 있어
가벼운 팩으로 좋을 것 같습니다"
604,2020.05.27,5점만점에 5점,"유튜브에서 추천하는 영상 보고 구매했는데, 진짜 스킨하고 이것만 발라도 피부가 촉촉해진다는 게 맞더라구요. 특별한 날이나 피부가 너무 건조할때 사용하시면 딱 좋을 것 같아요!"
605,2020.05.27,5점만점에 5점,중요한 날 전 저녁에 바르고 자요. 유명한만큼 어어어엄청 좋은 건 모르겠는데 피부가 좀 더 부들부들 해 져요. 마스크팩 하는 건 귀찮아서 대신 이거 바릅니다.
606,2020.05.26,5점만점에 5점,진짜 너무 좋습니다. 보습 진정에 좋고 다음날 효과가 바로 보여서 안쓸수 없는 제품이에요. 색깔이 바뀌어서 다른제품인가 했는데 리뉴얼이 되었네요. 기대하고 쓰고 있습니다
607,2020.05.26,5점만점에 4점,웰라쥬 원데이키트 처음 출시됐을때 기회가 있어서 써봤는데 괜찮더라고요 신기하기도 하고 ㅋㅋ 팩 붙이고 있기는 귀찮고 관리는 하고싶고.. 요럴때 간단하게 섞어서 발라주기만 하면 끝나니까 편해요~ 다른 제품도 궁금해서 행사하길래 종류별로 사봤네요 1+1이라 부담도 없고요
608,2020.05.25,5점만점에 5점,"히알루론산 성분이 잘 맞는 분들께 추천하고 싶은 제품입니다!
저는 보습이 안되면 여드름이 올라오는 피부인데, 여러 제품을 써보나 히알루론산 성분이 잘 맞아서 1+1에 구매했는데 너무 좋았어요 ㅎㅎ"
609,2020.05.23,5점만점에 5점,"입소문 듣고 매장에 재고가 없어서 기다리다가 왕창 쟁여왔습니다.
피부가 수분이 모자란지 이 날씨에 무지 땡겨서 지금 열심히 보충해주고 있는데

하루만 사용했는데 느낌이 달라서 앞으로도 자주 이용 할 듯 싶어요"
610,2020.05.23,5점만점에 5점,"눈썹 문신 후라서 아직 마스크팩을 못하는데 딱 원하는 부위에만 펴바르는 팩 하려니 딱 적당하고
행사 중이라서 잔뜩 쟁여놨습니다.

각질제거하거나 모공청소 하는 날 딱 발라주고 마사지 하니 쫀쫀해지고 좋아요"
611,2020.05.23,5점만점에 5점,"좋다는 말이 많아서 1+1행사 하는김에 구매해봤어요
자극없니 순하고 촉촉해요 저는 다흡수 시키고 나면 조금 부족한 느낌이 들어 크림까지 마무리 해줘야 하더라구요, 간단하게 케어 할수있어서 좋은 아이템인거같아요"
612,2020.05.23,5점만점에 5점,시카 앰플이랑 히알루론산 이렇게 2종류 샀는데 순하면서 보습이 잘 되서 좋은 것 같아요 좁쌀이나 그런 트러블이 계속해서 생기지 않는다면 쭉 구매해서 쟁여놓고 스페셜 케어로 잘 쓸 것 같아요
613,2020.05.22,5점만점에 5점,1+1제품일때 사봤어요 수분버전과 진정버전 각각 하나씩 샀는데 수분버전이 더 잘 맞는거같아요 여름에 가볍게 사용하기 좋은거같아요 맘에듭니다 재구매 의사있어요
614,2020.05.20,5점만점에 5점,진짜 최고입니다.... 다음날 화장이 잘 먹히고 싶다? 쓰세요 아묻따 쓰세요... 너무 좋아요... 티존 파워지성 유존 복합성인데 너무 좋아요.. 너무 좋아서 뭐 할 말이 없네여 1+1 계속 해줘요
615,2020.05.19,5점만점에 4점,약속있는 전날 각질제거 후 사용하고 있어요 바른 후 순한 크림으로 마무리하고 일찍 푹 자면 다음날 피부 상태가 좋아요 1+1 하면 꼭 사두는 제품이에요 이번엔 1+1 에 5% 쿠폰까지 사용해서 좋네요
616,2020.05.18,5점만점에 5점,촉촉하니 좋아요 ㅎㅎ 처음엔 번들거리나 했는데 겉도는것 없이 아침에 일어나니까 적당히 수분감 있는게 모든피부에 잘 맞을꺼같아요~
617,2020.05.14,5점만점에 5점,"피부 수분충전에 진~~~짜 좋아요 저는 속건조가 심한 복합성 피부를 가졌는데, 피부 뒤집어진 날 이 제품 쓰고 진짜 아침까지 촉촉했어요 마무리감이 살짝 매트해서 더 좋아요 꼭 사세요!!! 저는 오늘 4개 구매해서 쟁여뒀어요"
618,2020.05.12,5점만점에 4점,제가 지루성피부염이 있는데 피부가 건조해서 벗겨지고있거든요 수분좀 채워볼까하고 사용해봤는데 저한테는 안맞는거같네요 제가 워낙 악건성에 예민피부라 그런가봐여 바로 화끈거리고 따갑더라구요.. 나중에 피부조아지면 써볼게요..ㅠ
619,2020.05.11,5점만점에 4점,리뷰가 제각각이라 조금 걱정했는데 제 피부에는 효과가 있어서 좋았어요. 즉각적이고 풍부한 수분공급이 가능합니다. 그 알약을 잘 녹여야 했어요! 알아서 섞이지 않고 마지막 덩어리가 살짝 남았는데 직접 잘 녹여 사용했습니다
620,2020.05.08,5점만점에 5점,왜 웰라쥬웰라쥬 하는지 알겠더라고요 ㅎㅎ 히알루론산이라 쫀쫀하니 보습력도 너무좋아요! 피부 속 보습도 잘되서 너무맘에드네요 ㅎㅎ 겨울에 더 좋을거같아요~
621,2020.05.08,5점만점에 5점,"몇일째 칼라를 바꿔가면서 쓰고 있는데 진심 넘나 만족 중이예요
1+1하는 덕분에 몇개 샀는데 빨리 더 사놔야겠어요
역시 다들 좋다고 하는덴 이유가 있나봐요
아주 촉촉한데 끈적이지 않고 흡수도 빠르고
진짜 최고임"
622,2020.05.08,5점만점에 5점,진짜 대박이에요 완전 피부 보습에 최적화 된거같고 ㅠㅠ밤에 바르고 아침에 일어나면 피부 대박이에요 화장도 잘먹고 이거 바른날 안바른날 다음날 피부 차이나요;; 아까워서 맨날 못하는데 맨날 하고싶을정도로 좋아요 세일할때 무조건 쟁여놔야되는 필수품
