,날짜,평점,리뷰
319,2020.03.03,5점만점에 5점,쑥향에 건강해지는 느낌이고 순하고 자극없어요 정말
320,2020.02.28,5점만점에 5점,"벌써 네통째 사용중인데 진정도 좋고, 끈적임도 없어서 퍼스트에센스로 딱이에요! 얇게 두세번 겹쳐서 펴바르면 더 좋더라구요~ 세일할때 증정품이랑 같이 구매해서 저렴하게 겟!!!!! 재구매의사 100퍼"
321,2020.02.27,5점만점에 4점,머그워터 오늘의 특가 행사할때 엄청 싸서 바로 겟했는데여 바르자마자 되게 맨들맨들하게 발리고 흡수 전에는 미끌미끌한 느낌이있는데 흡수되면 탁 붙습니다 진정용도로 쓰기 좋은 곳 같고 붉은기를 많이 잡아줍니다 !
322,2020.02.27,5점만점에 5점,정말 순하고 촉촉해요 매장에사 손에 발라보고 반해서 구매했는데  정말 좋습니다!!
323,2020.02.26,5점만점에 5점,"갑자기 쓰던 토너가 얼굴에 잘 안맞다고 느껴져서 알아보고 이걸로 바꿨는데 정말 좋아요 순하고 쑥냄새도 건강해지는거 같아서 좋은데 에센스라 이걸 토너로 시용하기에는 워후 비용이,,,,"
324,2020.02.26,5점만점에 4점,"진정에 좋아요!!!
지금 몇통째 쓰고 있어요!!!"
325,2020.02.24,5점만점에 5점,지이이인짜 좋아요! 앰플 안맞는걸 구매해서 뾰루지가 올라왔었는데 이거 쓰니까 빨리 가라앉는것같고 피부 붉은끼도 많이 줄었어요!! 가격이 좀 사악하긴하지만 세일할때마다 사서 쟁여두려구요 ㅠㅠ 토너 정착할듯
326,2020.02.14,5점만점에 5점,별 5X100000000000000점 줘야해요 지금 몇통째 쓰고 있는지 모르겠습니다 완전완전 좋아요! 오프라인 매장에선 사라져서 온라인에서만 구매하는데 정말 트러블 피부엔 짱입니다👍🏻
327,2020.02.13,5점만점에 5점,"피부가 갑자기 뒤집어지는 바람에 진정에 좋은 에센스를 찾고 있었습니다.
주변 지인께서 이 에센스를 추천해주셔서 사용하게 되었는데 피부 진정에 정말 탁월한 제품이었어요!
꾸준히 스킨 케어 해주었더니 여드름이 많이 들어갔습니다.
이제 3통째 사용하고 있답니다!:)"
328,2020.02.10,5점만점에 5점,처음에 쑥추출물이라 냄새부터해서 미끌거리는 촉감까지 아 좀 별로일거같다규 생각했는데 왠걸 바르고 찹찹두드리면 아침이나 저녁에 피부에 생기가 돌아서 너무너무 좋아요 ㅠㅠ
329,2020.02.09,5점만점에 5점,"샘플을 써보고 너무 좋아서 본품을 샀어요. 
가볍게 쓰기 너무 좋고, 아침에 얼굴이 좀 붉을때면 에센스를 듬뿍 묻혀서 팩으로 사용해요.
쑥 향이 진해서 기분도 좋아진답니다."
330,2020.02.09,5점만점에 5점,"벌써 몇 통 째인지 모르겠는데 무난하게 좋아서 계속 쓰게돼요
제형은 콧물 제형인데 화장 전에 발라도 금방 흡수돼서 화장이 밀리지도 않아요
기초 첫 단계 에센스로 사용하는데 크게 자극도 없고 애초에 쑥이 저한테 잘 맞아서 계속 사용할 것 같아요"
331,2020.02.09,5점만점에 4점,가격이 착하지는 않지만 여름에 쓰기 좋은 거 같아요
332,2020.02.05,5점만점에 5점,"와 진짜 진정에 최고입니다
에센스 많이 써봤는데 이게 최고인것 같아요 ㅋㅋ
스킨팩 처럼 쓰면 바로 진정효과에도 좋고
그냥 기초로 써도 너무 좋아요 ㅋㅋ
이것만 계속 쓰게됩니다 ㅋㅋ 굳굳"
333,2020.02.03,5점만점에 5점,"후기가 좋아서 할인하는김에 구매했습니다
원래 다른브랜드 세럼 사용하다가 트러블이 나는거 같아서 구매했구요
피부에 발랐을때 저는 자극은 없었습니다
향도 딱히 강하진않았고 전 괜찮았습니다
아직 사용한지 얼마 안되서 확실한 효과는 잘 모르겠지만
홍조는 덜한거 같습니다"
334,2020.02.03,5점만점에 5점,"벌써 세 번째 구입입니다~ 복합성이라 제품 고를 때 순한 제품이 최우선인데, 정말 순해요! 향은 쑥 제품이라 그런지 엄마가 좋아하시는 향이지만 저한테도 큰 거부감 없이 받아들여지더라구요~ 순하고 보습도 잘되고 산뜻하게 이용가능한 제품이에요^^"
335,2020.01.31,5점만점에 5점,"허니마스크 샀었는데
머그워트 증정하더라구요
써보고 너무 맘에 들어 크림, 에센스 둘다 샀어요
순하면서 진정되는 기분이고
뭔가 영양이 막 있는 느낌은 덜하지만
내 피부를 위해 내가 더 신선하고 좋은 걸 해주는 기분이 들어요"
336,2020.01.27,5점만점에 5점,쑥에센스 한참 유행할 때 사서 써봤는데요 너무 좋고 잘 맞아서 세 병째 사용하고 있어요 부드럽게 흡수 잘 되고요 향도 산뜻하고 자극없이 첫번째토너로 잘 사용하고 있어요 건조한 아침에는 두번 세번 발라도 흡수 잘 되네요 인생템
337,2020.01.24,5점만점에 5점,유명해서 써봤는데 되게 순한느낌 근데 아픈여드름 안나는건 아닌듯
338,2020.01.22,5점만점에 5점,"머그워크가 저한테는 잘 맞아서 몇번째 구매인지 모를 정도에요
화장솜에 적셔서 올려두면 진정에 진짜 좋아요
향도 저는 좋았어요
바르고 나면 피부가 매끈매끈해져요
뿌리는 미스트로도 나오면 너무 좋을 것 같아요"
339,2020.01.22,5점만점에 5점,쑥냄새도 좋고 눈에 띄게 큰효과는 아니지만 트러블진정에는 좋아요
340,2020.01.21,5점만점에 5점,이거 벌써 2통째쓰고있는데 진짜좋아요. 큰 여드름 날때마다 화장솜에 듬뿍 적셔서 올려두면 바로가라앉고 좁쌀에도 효과 짱짱입니다. 이거쓰고 볼에나던 큰여드름은 이제 안나요 제발 이제품 모르는사람 없게해주세요
341,2020.01.20,5점만점에 2점,에센스는 괜찮아요 근데 크림이랑 세럼 같이샀는데 향이 너무 토할거같아요 진짜 한두번 바르고 그냥 버렸어요 발랐을때 참고 발라도 계속 스멀스멀 올라오는 향때문에 속이안좋아요 ㅠㅠ 후기 보고살걸 후회중이에요 돈만날렸어요.....여기꺼는 이제 구매안하려고요...향이 너무독해요.. 에센스는 향괜찮아요 세럼이랑 크림최악ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ
342,2020.01.19,5점만점에 5점,*블리 인진쑥에센스로 입문하였으나 아임프롬 제품이 더 좋다는 평에 아임프롬 머그워트로 넘어와서 아임프롬 라이스토너까지 같이 사용하고 있습니다. 벌써 3-4병째 사용하고 있어요. 드라마틱한 효과는 없지만 피부에 자극없이 진정되는 느낌입니다.
343,2020.01.17,5점만점에 5점,"매번쓰던제품이고 몇통째 쓰고있어요
순하고 좋은제품린거 같아요"
344,2020.01.13,5점만점에 5점,"매장에서 구매결제하다가 먼산 보듯이 보다가,, 
발견한 세일템❣️ 벌써 3-4병째 쓰고 있어요..
세일을 하는걸 보니깐,, 사용기한임박이라 반값으로🐥🐥
피부가 막 뒤집어지면 항상 화장솜으로 얹어두고 마스크팩으로 쓰곤해요"
345,2020.01.12,5점만점에 5점,"스킨처럼 사용하는데 촉촉하고 좋아요
같이온 샘플은 여행용으로 딱일듯합니다"
346,2020.01.07,5점만점에 5점,"얼굴 압출 후 바르면 약간 따갑지만 진정과 보습효과는 있는듯해요!평상시에 쓸때는 따갑거나 그렇진 않아요
제가 쓰는거보고 저희언니가 훔쳐서 쓰다 저한테걸렸네요
몰래 쓸만큼 좋은거겠죠?!거의
한통 다 비워가요ㅎㅎ또 한개 구매할까 생각중이에요"
347,2020.01.06,5점만점에 5점,"이거 유명해서 처음 사봣는데 진짜 조은듯... 
요즘 여드름있었는데 이거땨매 들어가는건진 모르겟지만
부들부들해지고 조아요ㅠ비싸서 세일할때 사세요"
348,2020.01.06,5점만점에 5점,순하고 좋아요. 세일할 때 하나 쟁여놨어요 다음에 또 살듯
349,2020.01.03,5점만점에 5점,세일할때 처음사보고 사용한제품이에요. 오프라인으로는 찾기힘들어서 테스트없이 구매했는데 웬걸..첨사용때 담날 트러블만 안생기길 바랬는데 트러블 안올라온건 물론 몇일쓰니 있던 트러블들도 가라앉으면서 피부가 말끔해졌어요ㅜㅜ 다음세일이 있다면 꼭 쟁여놓고싶은 아이템입니다!
350,2020.01.01,5점만점에 3점,[유수분 부족/웜톤] 자극 없어요. 향은 확실하 호불호가 좀 갈릴 수 있을 거 같아요. 쑥 첨가물이 있는 개대로 많이 들어가서 그런 향이 많이 나거든요. 저한테 향은 신경쓰이지 않았습니다. 다만 이게 피부에 스며드는건지 공기 중에 그냥 날아가는건지 잘 모르겠어요...여러번 덧발라도 빨리 사라지는데 건조한 감이 계속 느껴집니다. 보습용으로 쓰기에는 상당히 부족한 것 같아요. 미스트보다 빨리 마르고 건조함도 좀 많이 느껴져요.
351,2019.12.28,5점만점에 5점,이거 맨날 사고 싶었는데 가격이 좀 있어서 못 샀다가 20000원일 때 사봤어요! 소문이 좋길래ㅎㅎ 근데 소문만큼 좋은 제품이었어요!! 제가 가장 우선적으로 보는게 진정인데 이게 진정용으로 딱이에요!  다만 가격만 좀 내려가면 좋겠어요ㅠㅠ 가격빼고 다 맘에 들어요!
352,2019.12.26,5점만점에 2점,"항상 후기를 보면 다들 100퍼 만족하고 유명하길래 샀는데 기대했던 만큼은 아닌거 같습니당
이거 여드름에 10분 올려놓는 것보다 걍 스킨 화장솜에 적셔서 올려놓는게 더 진정되는거 같은데...
계속 쓰고 있긴 한데 피부도 더 나빠지고 있고요 이거 때문은 아닐거라 생각합니다 싼 가격이 아니라서 슬퍼요 ㅠ"
353,2019.12.18,5점만점에 4점,"타사 제품 사용하다가
저렴한 가격때문에 한번 구입해봤어요
향도 좋고 아직까진 만족스러워요"
354,2019.12.18,5점만점에 5점,"향 때문에도 고민했고
후기에 보면 트러블 생긴다고 하신 분들도 계셔서
반신반의 하면서 구매해 봐써요
정가보다 세일 가격으로 구매하는게 좋을 것 같구
한 달 정도 사용해 봤는데 
딱히 진정 효과는 모르겠지만 트러블 없이 촉촉해서 잘 쓰고 있어요"
355,2019.12.17,5점만점에 4점,순하고 화장솜에 적셔 얼굴에 두드릴 때 마다 촵촵 잘 먹어요!  보습감이 정말 좋은데 향에 조금 민감하신 분이라면 테스트 해보고 사시는걸 추천해요 !
356,2019.12.15,5점만점에 5점,"뾰루지 올라오고 할 때 사용하면 좋다고 들어 구매했습니다.
흡수빠르고 뭔가올라오려고 하는곳은 화장솜에 듬뿍적셔 올려두니 담날 좀 가라앉은기분이...ㅋ 
좀더써봐야겠지만 괜찮은듯합니다."
357,2019.12.11,5점만점에 5점,처음 구매하고 써보는데 쑥향이 싫어서 걱정했는데 쑥향은 바를때 아주 살짝만 나구요 정망 진정에 좋은게 한번 써봤는데도 느껴져요 아주 순하고 제가 붉은기가 심한편인데 아주 좋아요 ~~~
358,2019.12.10,5점만점에 5점,"3통째 구입했습니다. 딱히 드라마틱한 효과는 없었지만, 피부가 예민한 편인데 쓰면서 문제 생긴 적 없고, 가벼운 제형인데 수분보충 및 진정효과가 어느정도 있는 것 같습니다."
359,2019.12.09,5점만점에 4점,저는 쑥이 잘 맞는 편이라 할인할 때마다 아임프롬 머그워트를 쟁이고 있답니다! 비싼 편이긴 한데 할인하면 그나마 좋아요! ㅎㅎ 그냥 닦토로 쓰기도 좋고 흡토로 쓰기도 좋아요 촘촘히 발라주면 딱 진정되는 그 느낌이 너무 좋습니다 ><  남녀노소 누구나 좋아할 제품인 것 같아요!
360,2019.12.09,5점만점에 4점,닦토와 에센스 사이에 바르기 좋아요...좀더 촉촉해지는 느낌...
361,2019.12.09,5점만점에 5점,"sns를 통해 피부진정에 유명하다길래
고민고민하다 써봤는데
쓸수록 피부진정에 좋은 거 같다.
화농성 여드름을 확 잠재워주는 느낌은 아니지만
조그마한 여드름엔 효과가 괜찮은 거 같다.
그리고 보습감도 나름 괜찮다.
복합성에 추천!"
362,2019.12.07,5점만점에 5점,좋아용 조하용 다 사용하면 재구매 할겁니다ㅎㅎㅎ
363,2019.12.04,5점만점에 5점,"늘 쓰던거 세일하길래 쟁였어요!!
좋아요 굿굿"
364,2019.12.02,5점만점에 5점,겨울에 쓰기 좋아요. 화장솜에 묻혀서 팩하기 좋음. 빨리 써서 아쉽
365,2019.12.02,5점만점에 4점,좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!좋아요~!
366,2019.11.20,5점만점에 5점,인기가 많아서 구매해봤어여ㅠㅠ 화농성 어드름이 자주 나는 사람인데 바르면 조금은 진정이 되고 보습감도 있어요! 물 스킨이긴 하지만 진정되고 냄새도 젛아요
367,2019.11.18,5점만점에 5점,"이건 세일하면 무조건 사요!
스킨 처럼 묽지만 엄청 촉촉하고 자극이 없어어 좋아요. 계속 구매하고 있어요~ 세일 안하면 가격이 너무 사악해서 살수가 없어요!"
368,2019.11.14,5점만점에 4점,"머그워트 에센스 유명하다고 해서 구매해봤어요!
쑥추출물 100%라서 믿음이가요
사용해봤는데 생리기간 올라오는 여드름진정에 효과봤고
좁쌀에는 효과가없었어요 보습력괜춘해서 더 써보려구요"
369,2019.11.09,5점만점에 5점,부드럽고 순해요. 다써가서 세일맞아 미리 구매합니다
370,2019.11.09,5점만점에 5점,아임프롬 허니 마스크도 너무 좋아서 에센스도 믿고 구매했는데 역시 좋네요!!! 아임프롬 자체가 순해서 예민한 제 피부에도 트러블 일어나는 거 없이 좋았어요
371,2019.11.07,5점만점에 5점,n번째 재구매에요 할인도 자주해서 가격대도 생각보다 부담없어요! 스킨은 아니지만 완전 묽어서 스킨팩처럼 솜에 적셔서 올려두면 진정에 효과가 정말 좋아요 앞으로도 쭉 사용할 정착템입니다!
372,2019.11.04,5점만점에 5점,"진정에 좋다고 해서 구매했는데, 좁쌀 여드름이 들어가거나 피부가 진정된다는 느낌은 잘모르겟음. 바르면 건조함이 덜해지는 기분이 들어서 진정보단 수분보충용으로 사용중."
373,2019.10.26,5점만점에 5점,타제품 쑥제품이 저한테 잘맞아..요제품두 워낙에 좋다구하길래 바꿔보앗어요~향두 자극적이지 않구요..수분감 진정효과가 잇다길래 꾸준히 사용해볼려구요~저는 토너처럼 사용하니 더나은거 같네요.
374,2019.10.09,5점만점에 4점,"좋아요! 자극 없고 순한데 4점인 이유는 바르고 나서 산뜻한 느낌이 아니라 피부에 남아있는 느낌과 향 때문입니다ㅠㅠ
요즘은 화장솜에 묻혀서 쓰고 있는데 그냥 쓰는 것보다는 훨씬 낫네요"
375,2019.10.09,5점만점에 5점,"세통째 쓰고 있는중 
여드름진정시키는 데에 정말 좋은 거 같습니다.
 사용하고 안하고 차이가 두드러짐 
다른 브랜드의 쑥 토너랑 완전 비교됨 좋습니다 
여드름으로 고생하시는 분 속는셈치고 구매해보세요!"
