,날짜,평점,리뷰
526,2020.12.06,5점만점에 5점,프로폴리스가 잘맞는 피부라 그런지 트러블없이 보습용으로 잘 쓰고 있습니다.
527,2020.12.06,5점만점에 5점,제가 핵건성인데 살때마다 만족하는 제품입니다 다른거쓰다가도 다시 돌아와요
528,2020.12.06,5점만점에 5점,보습이 잘ㄷ고 촉촉해서 좋습니다. 스킨과 사용하니 더좋네요. 재구매 의사 있습니다.
529,2020.12.05,5점만점에 4점,밤에만 바르는데 무난해요 여름엔 살짝 무거울듯
530,2020.12.05,5점만점에 5점,아주아주 순하고 보습력도 높고 속건조를 잡아줘요
531,2020.12.03,5점만점에 4점,흡수가 잘되고 촉촉합니다! 팩한것 처럼 다음날에도 촉촏하네요!! 바르고 화장해도 밀리지 않고 겨울에 좋은것 같아요~~ 추천합니당!
532,2020.12.03,5점만점에 5점,같이 있는 토너랑 함께 사용하니 더욱 좋은 듯합니다 토너항 다음에 재구매하고 싶어요 피부결 매끈해지는 느낌 들어요
533,2020.12.02,5점만점에 5점,촉촉해서 매우 좋은듯합니다 주로 밤નો 쓰지만 아침નો 화장전નો 써두 잘먹어용༣ 냄새도 안나여 전
534,2020.12.01,5점만점에 3점,프로폴리스라서 쫀쫀한 맛은 있어요. 가벼운 느낌도 아니고요. 근데 보습이 잘된다 요런 느낌은 아니에요.
535,2020.12.01,5점만점에 5점,"프로폴리스 성분으로 점성이 있습니다, 촉촉하게 잘 발리고 보습도 어느정도 잘유지되고 부드럽게 발립니다."
536,2020.11.29,5점만점에 5점,"늘 쓰던거라 또 주문했는데 역시좋아요!
알다시피 라이트 라서 무거운 앰플ㅇ 아니라 가벼워요!"
537,2020.11.29,5점만점에 3점,올리브영 인기템에도 있고 해서 구매했는데 생각보다 효과를 못봤어요ㅠㅠ 사용하고 어디에 좋은지 느끼지 못하겠더라구요....
538,2020.11.28,5점만점에 5점,제형이 묽은듯 하지만 쫀쫀함이 있고 피부에 흡수는 잘되요~ 촉촉함도 오래가서 겨울에 바르기 좋네요~
539,2020.11.26,5점만점에 5점,역시 믿고 쓰는 코스알엑스..❤️ 요즘 날씨가 많이 추워져서 피부가 많이 건조해졌는데 아주 그냥 요즘 같은 날씨에 찰떡입니다~!!
540,2020.11.20,5점만점에 5점,친구추천으로 사용하고 있고요. 악건성입니다. 여름에 사용하기 너무 묵직해서 가을겨울에 사용하고 있는데 좋습니당
541,2020.11.20,5점만점에 5점,"순하고 바르면 다음날 뭔가 꿀광처렴 보습이 느껴저서 좋았어요~ 토너와함께 사용하면 더 좋은것같아요
재구매의사있어요!!"
542,2020.11.18,5점만점에 5점,할인에 세트로 판매해서 좋은거같아요 집에 기존에 쓰던거 있는데 여행용으로 필요했었는데 딱 타이밍좋게 나왔네요
543,2020.11.16,5점만점에 5점,처음 사용해 보았는데 자극없이 순해요 토너와 함께 사용해 주니 쫀쫀해요 속건조 없이 촉촉해요
544,2020.11.14,5점만점에 5점,다른 앰플은 한번만 바르면 촉촉함이 조금 아쉬웠는데 이건 한번반 발라도 촉촉해서 좋아요 여드름도 안나고..
545,2020.11.14,5점만점에 5점,"토너도 작게 달려와서 써봣는데 좋아요... 나중에 토너랑 앰플이랑
재구매 해야겠어요 잘쓸게요"
546,2020.11.12,5점만점에 4점,세안 후 토너만 발라도 벌써 꿀광인데 앰플까지 완벽하게 유수분을 채워주는 제품같아요 겨울에 딱이고 재구매 또 할  것 같네요~
547,2020.11.11,5점만점에 5점,거칠고 예민했던 피부가 가라앉고 매끈해졌어요 근데 계속 쓰니 처음만은 못한 느낌..ㅠ 그래도 이만한게 없어서 재구매합니다
548,2020.11.10,5점만점에 3점,"큰자극이 느껴지진않는데,쪼금 끈적임이 느껴지는거같긴해요~근데 또 그 끈적임이 크게 느껴지는게 아니고 쪼끔이라 
괜찮을수도있을거같아요"
549,2020.11.06,5점만점에 5점,한달정도 사용해보니 일반에센스보다 앰플이라 그런지 보습력이 오래가고 일단 끈적이지 않아 좋아요
550,2020.11.06,5점만점에 5점,"여드름이 정말 심한 피부인데, 이 제품쓰고 여드름이 없어지지도 나지도 않은걸보면 순한 제품인 것 같아요ㅎㅎ3번 레이어링해서 바르고 있습니다"
551,2020.11.04,5점만점에 5점,"평소 타사 프로폴리스가 잘맞아서 구매했는데, 좋은거같아요~~ 근데 속건조는
완전히 잡히진 않아요!"
552,2020.11.03,5점만점에 1점,"와 진짜 성분보고 산건데 
저는 프로폴리스 성분 자체가 안맞나봐요; 
진짜 얼굴전체에 피부염 올라오고 난리도 아니였네요ㅡㅡ
다시는 안쓸듯"
553,2020.11.02,5점만점에 5점,아주 저렴하게 구매했어요 프로폴리스라그래서 너무 기름지지않을까 고민했는데 피부에 쫀쫀?짭짭??하게 쫙 붙어서 좋아용
554,2020.10.27,5점만점에 4점,"건성이라서 너무 빨리 마르는 느낌이라 좀더 촉촉햇음 좋겟음 
지성이나 복합성이 쓰기에는 너무 좋은 앰플일듯
건성은 아침에 화장전에 바르면 좋음"
555,2020.10.21,5점만점에 4점,조금 끈적이는 느낌은 있지만 껄쭉하면서  흡수는 좀 늦지만 바른후엔 넘 촉촉하고 좋으네요~  재구매의사 있어요!!^^
556,2020.10.17,5점만점에 5점,"촉촉하고 부드럽게 발리면서 흡수가 빨라요
쫀쫀하게 발리면서 다음날 피부결이 개선된 느낌이에요
너무 오일리 하지 않아서 좋아요"
557,2020.10.15,5점만점에 5점,"환절기에 필수품인가 같아요 수분감이 좋고, 밀림없이 발립니다. 약간 끈적이는 제형인데 바르고 난 뒤에는 촉촉하게 마무리 돼요!"
558,2020.10.11,5점만점에 5점,발림성도 좋고 흡수도 잘되요 바르고 나면 피부가 촉촉햐지는게 느껴져요 무난하게 잘쓰고 있습니다
559,2020.10.08,5점만점에 2점,"같은 라인 토너 사용하고 너무 좋아서 앰플도 구매했는데
너무 끈적이고 아침에 사용하니 화장이 밀리네요 ㅠㅠ
토너만 쓰게 될것 같어요"
560,2020.10.07,5점만점에 4점,수분이랑 영양감은 있어보이는데 사실 제 피부에서는 엄청 좋은지는 잘 모르겠어요 쏘쏘
561,2020.10.07,5점만점에 5점,바르면 얼굴에서 광나요. 그리고 조금 찐득?쫀득인데 저는 괜찮았어용
562,2020.10.03,5점만점에 5점,촉촉하다고 추천받아 샀는데 다음날 살이 부들부들해진 느낌이고 좋아요
563,2020.10.01,5점만점에 5점,아직까지 좋은 지 몰랐지만 보습을 도와주는 느낌이 들어요.
564,2020.09.30,5점만점에 4점,하나사고 추가로 하나 더 삼 맘에 들면 올 겨울에 계속 사용 예정
565,2020.09.25,5점만점에 5점,몇통째쓰는건지 그냥 너무좋고 성분도착하고 최고
566,2020.09.23,5점만점에 5점,매번 사용하고 있어요 몇병을  써는 지 모를 정도입니다. 피부가 좋아하는 앰플입니다.
567,2020.09.23,5점만점에 4점,"딱히...나쁘지도 좋지도
무난해요
더 써봐야 할듯해요"
568,2020.09.21,5점만점에 5점,쫀쫀촉촉해요 간절기에 쓰기 딱 좋은 제형!! 끈적임 없이 발려요
569,2020.09.21,5점만점에 5점,"두번째 구매입니다~
바르고나면 쫀쫀해지고 촉촉해져서 너무 좋아요"
570,2020.09.21,5점만점에 4점,"코스알엑스  제품중에서 제가 제일 좋아하는 제품입니다.
항상 쓰고 있어요."
571,2020.09.20,5점만점에 5점,보습감과 쫀쫀함이 장점이고 동시에 산뜻함도 있습니다 ㅎㅎ
572,2020.09.18,5점만점에 5점,"피부가쫀쫀해진느낌 좋아요옹
흡수도잘되고 다음날아침 촉촉해요"
573,2020.09.18,5점만점에 4점,요즘 같은 환절기엔 딱이에요 ~~~!!좋아요!!!
574,2020.09.18,5점만점에 4점,건성분들에게ㅜ찰떡템일듯... 지상인 저에겐 겨울빼고는 딱히 안 맞는 거 같요
575,2020.09.17,5점만점에 5점,"코스알엑스 제품은 순해서 좋은것같아요
스킨이랑 같이 사서 쓰고있습니다"
576,2020.09.14,5점만점에 3점,뭐 그냥 그래요 크게 오일감없지만 사용시 깔끔한느낌입니다
577,2020.09.12,5점만점에 5점,날씨가 쌀쌀해지니까 다시 건조해졌는데 바르고 자면 촉촉하니 좋아요.
578,2020.09.09,5점만점에 5점,민감성 피부인데 자극도 없고 좋은 것 같아요.
579,2020.09.08,5점만점에 4점,자극없이 순하고 수분감은 많이 느껴지지만 흡수는 빨라서 찐득거리는 느낌은 없어요
580,2020.09.08,5점만점에 5점,쫀쫀한게 느껴져요 가성비 좋은 것 같아요 스포이드라 위생적이여서 마음에 들어요
581,2020.08.30,5점만점에 4점,좋다고 그래서 샀는데 한번 바르면 금방 흡수해 버려서 약간 수분기 없는 느낌이라 한번 더 발랐어요 다음에 또 살진 모르겠네용
582,2020.08.26,5점만점에 5점,완전  민감한 피부인데 금방  흡수되고 바르면쫀쫀 한 느낌 글구  자극적않고  좋더라구요!!!
583,2020.08.26,5점만점에 4점,"토너랑 앰플이랑 같이 쓰고있는데요.
확 좋아졌다는 느낌은 안들어도 바르면 촉촉하니 쫀쫀한느낌은  들어요."
584,2020.08.23,5점만점에 5점,"와안전 쫀쫀한거 찾다가 구매했어요
바르고나면 끈적이는(?!) 쫀쫀한거 필요했는데 겨울에 건성에게 강추입니다"
585,2020.08.17,5점만점에 5점,"자극없이 순하고 흡수 빠릅니다
지성피부라 여름엔 기획인 라이트앰플이 더 좋으네요
바른듯 만듯 끈적임 1도 없어요"
586,2020.08.17,5점만점에 5점,"요즘 속건조가 심해서 여러 제품들 구입했었는데,,
이거 하나로 속건조! 해결 되는듯 합니다! 완전 만족ㅎㅎ"
587,2020.07.28,5점만점에 4점,피부가 쫀득쫀득한 느낌이에요 나이트케어할때도 넉넉하게 발라주고 메이크업할 때는 한 두 방울만 얼굴에 떨어트려서 얇게얇게 발라주면 적당히 쫀쫀하고 화장도 안밀리고 잘먹어요!
588,2020.07.21,5점만점에 5점,"우연히 저희 집 앞에있는 올리브영 들렸다가
손에 잡히는거 구입한 제품인데 
원래 이렇게 구입한게 더 좋을때가 있잖아요 
바로 이 제품입니다!!
너무 촉촉해서 로션 바로바르면 기초케어 끝이에용"
589,2020.07.15,5점만점에 5점,항상 쓰는제품이에요 세일할때 쟁이려고 샀네요 순하고 촉촉한 제품이네요 만족합니다~~~~~~
590,2020.07.02,5점만점에 5점,"진짜 스킨이랑 앰플 써보세요 ㅠㅠㅠ 언니는 파워건성 저는 파워지성이라 화장품 같이 사서 쓴 적 없는데 처음 같이 씁니다!!!!!
진짜 둘 다 너무 만족하는 템이에여 쟁여놓고씁니다"
591,2020.06.29,5점만점에 5점,싣니님 브이러그에서 보고 두통째 쓰는 중인데 앰플 입문하는 분들께 좋은가 같아요 순하고 너무 꾸덕하지도 않아서 심하지 않은 지성피부인데 잘 사용하고 있어요 화장도 예전보다 잘먹음~~
592,2020.06.18,5점만점에 5점,"타사 프로폴리스 앰플 써봤는데 너무 좋아서
다른 회사 제품 써보려 구매했어요.

근데 그 전에 쓰던 앰플 못지않게 보습효과 좋아요.
ㅁㄷㅋㅂ패드로 닦아내고 이것만 바르는데도 좋아요. !"
593,2020.06.18,5점만점에 4점,건성이 심하고 피부가 예민한편인데 이 제품 벌써 한통 다쓰고 두통째 쓰게되네요ㅎㅎ 자극없고 쫀쫀한느낌이 너무 좋아요
594,2020.06.16,5점만점에 5점,"토너랑 같이 쓰는데 궁합이 너무 조아요ㅠㅠㅜ
겨울에는 잘 쓰다가 여름되니 약간 무거울 수도 있어서 
밤에만 발라요!
토너랑 세트로 정착템 됐어요ㅠㅠ 좁쌀 건성피부였는데
피부결도 좋아지고 좁쌀도 많이 사라졌어요 ㅠㅠ
진짜 개강추입니다"
595,2020.06.04,5점만점에 5점,몇통째 쓰는지 모르겠어요. 유튜버 시드니님 통해서 알게 되었는데 너무 쫀쫀하고 좋아요. 쓰다보면 무뎌지는데 다른거 쓰다가 다시 쓰면 감탄!! 피부가 쫀쫀하고 수분 꽉 채워줍니다.
596,2020.12.20,5점만점에 5점,유튜브에서 많이 보여서 구입해봤어요. 약간 느낌이 마스크팩 안에 들어있는 에센스 느낌이에요. 바르면 되게 쫀득쫀득한 느낌? 겨울이라 피부가 많이 건조해졌는데 촉촉하고 좋습니다!
597,2020.12.03,5점만점에 5점,"유명해서 사봤는데 저랑 잘 맞는것같아요
재구매의사있어요"
598,2020.12.03,5점만점에 5점,처음 써 봤는데 쫀쫀하고 좋네요 앰플 사용 후 로션이나 크림을 바르면 더 촉촉해서 좋아요
599,2020.12.03,5점만점에 5점,로션만 바르기엔 건조해서 로션바르기전에 발라주는데 쫀득하면서 촉촉하니 좋아요
600,2020.12.02,5점만점에 5점,몇통째 쓰고있는지 모르겠지만 가성비 좋은 앰플입니다
601,2020.12.02,5점만점에 5점,추천받아서 구매했습니다 악건성이라 조금 부족하지만 여러번 덧바르니 괜찮아요
602,2020.12.01,5점만점에 5점,비타민 화장품이랑 같이바르려고 샀는데 좋나요 재구매할 생각있어요
603,2020.12.01,5점만점에 4점,수분감이 괜찮아요. 촉촉해지는거 같아서 나쁘지 않습니다~
604,2020.11.30,5점만점에 5점,워낙 좋다고 입소문 난 제품이라 구매해보았는데 보습력도 좋고 흡수도 잘 되는 것 같아요!
605,2020.11.30,5점만점에 5점,요즘같이 건조할 때 수분감을 채워줘서 쓰기 좋아요
606,2020.11.30,5점만점에 3점,잘쓰고있어요 괜찮은거 같아요 ~~!!!!!!!
607,2020.11.29,5점만점에 5점,还没用，打折时期囤货，据说很好用，很多博主都在推荐，希望好用。
608,2020.11.28,5점만점에 3점,"보습에 좋다고해서 세일하길래 구입
상품평이 좋아서 구입"
609,2020.11.27,5점만점에 5점,좋아여 부드럽고 짱입니다 추천이에여 많이 파세영
610,2020.11.27,5점만점에 4점,상당히 좋네요 미끌거리지도 않고 ㅎㅎㅎ 굿 최고
611,2020.11.27,5점만점에 5점,두번 바르면 속건조까지 잡아주는 느낌이에요 좋아요
612,2020.11.26,5점만점에 5점,트러블 피부에도 좋다고 추천받아서 구매했는데 앞으로 효과도 좋으면 좋겠어요~
613,2020.11.26,5점만점에 5점,이거 겨울에 너무 좋아요. 바르자마자 잘스며들고 저한테는 딱이내.
614,2020.11.26,5점만점에 5점,환절기에 이만한게 없네요 꾸준히 발라주니 보습에도 좋고 피부 쳐지는것도 없고 가성비 최고
615,2020.11.25,5점만점에 5점,이거 쓴 뒤로 피부가 탄탄해진게 느껴져서 좋습니다
616,2020.11.25,5점만점에 4점,어머니 주려고 산 제품인데 너무 만족하시구요 저도 한 번 써봤는데 쫀쫀하고 보습이 좋아요
617,2020.11.24,5점만점에 5점,잘 쓰고 있어요 좋아요 끈적거리는 거 좀 있어요
618,2020.11.24,5점만점에 5점,쫀쫀합니다 올영탑5 다써봤는데 앰플은 이게 젤 나은듯
619,2020.11.24,5점만점에 5점,"끈적이지 않고 흡수도 잘되고 좋네요 ~
토너써보고 구매했는데 역시 좋아요 ㅋ"
620,2020.11.24,5점만점에 1점,스킨은 쓰던거라서 괜찮았는데ㅠㅠ 앰플이 안맞네요 간지러워요
621,2020.11.23,5점만점에 4점,"음.. 너무 쫀쫀해요ㅠ
화장 밀릴까바 조마조마 하며 발랐음
자기 전에 조을듯"
